1531499375656957688,86,25918116,1
1531499375665910814,87,8950203,1
1531499375675281402,88,9367022,1
1531499375684375215,89,9090796,1
1531499375693360934,90,8982826,1
1531499375702745689,91,9381852,1
1531499375721366394,92,18617556,1
1531499375740921864,93,19552666,1
1531499375795471230,94,54546413,1
1531499375814852221,95,19377957,1
1531499375830402518,96,15547407,1
1531499375845000932,97,14595371,1
1531499375858984623,98,13980713,1
1531499375873111376,99,14117635,1
1531499375886797250,100,13682917,1
1531499375916030824,101,29230744,1
1531499375925773383,102,9739682,1
1531499375934704221,103,8927118,1
1531499375944024679,104,9317504,1
1531499375953301871,105,9274399,1
1531499375962746940,106,9441402,1
1531499375977934365,107,15184421,1
1531499375997655495,108,19718336,1
1531499376051889112,109,54230660,1
1531499376071553602,110,19661566,1
1531499376090621126,111,19064177,1
1531499376108709941,112,18085702,1
1531499376122132383,113,13419574,1
1531499376136004702,114,13869432,1
1531499376151272639,115,15264586,1
1531499376184831664,116,33555802,1
1531499376195452894,117,10618582,1
1531499376205950408,118,10494877,1
1531499376215888497,119,9935375,1
1531499376225361906,120,9470055,1
1531499376242049538,121,16684976,1
1531499376251036737,122,8984516,1
1531499376260233073,123,9193664,1
1531499376278536687,124,18300964,1
1531499376311826552,125,33287048,1
1531499376333743193,126,21913772,1
1531499376352845579,127,19099498,1
1531499376371533715,128,18684669,1
1531499376390982846,129,19446222,1
1531499376407379356,130,16393587,1
1531499376446274267,131,38892074,1
1531499376460093389,132,13816236,1
1531499376473039836,133,12943564,1
1531499376482697064,134,9654404,1
1531499376501415878,135,18715413,1
1531499376510800216,136,9381373,1
1531499376520095328,137,9292042,1
1531499376529521296,138,9423277,1
1531499376538165962,139,8642074,1
1531499376568562383,140,30393819,1
1531499376585078506,141,16513549,1
1531499376604722140,142,19640969,1
1531499376624331260,143,19606416,1
1531499376643692793,144,19358488,1
1531499376662710624,145,19014444,1
1531499376704954372,146,42241058,1
1531499376718858431,147,13901265,1
1531499376732063697,148,13202365,1
1531499376745508082,149,13441372,1
1531499376754841836,150,9330280,1
1531499376764522860,151,9677910,1
1531499376773748626,152,9222917,1
1531499376783220141,153,9468706,1
1531499376800259412,154,17036191,1
1531499376822994946,155,22732594,1
1531499376831997498,156,8998922,1
1531499376840979200,157,8978732,1
1531499376852738172,158,11756035,1
1531499376871876351,159,19135329,1
1531499376890926006,160,19046735,1
1531499376914050671,161,23121772,1
1531499376964820338,162,50766329,1
1531499376985382407,163,20552385,1
1531499376999150449,164,13765306,1
1531499377013041256,165,13887445,1
1531499377026740660,166,13696852,1
1531499377041174118,167,14430936,1
1531499377051921459,168,10744663,1
1531499377061515791,169,9591718,1
1531499377086923768,170,25405314,1
1531499377097598286,171,10671201,1
1531499377107940634,172,10339734,1
1531499377117884561,173,9941231,1
1531499377126949799,174,9056451,1
1531499377136314357,175,9360895,1
1531499377151561999,176,15244785,1
1531499377169922896,177,18358013,1
1531499377225226884,178,55301097,1
1531499377243075914,179,17846096,1
1531499377257573624,180,14494737,1
1531499377271681712,181,14105161,1
1531499377285325676,182,13641064,1
1531499377298794219,183,13465646,1
1531499377312597435,184,13800472,1
1531499377347352435,185,34752110,1
1531499377356794627,186,9439122,1
1531499377365440690,187,8643196,1
1531499377374039637,188,8596107,1
1531499377383221550,189,9178869,1
1531499377393789413,190,10564783,1
1531499377404146210,191,10353940,1
1531499377413866667,192,9717664,1
1531499377433237881,193,19368278,1
1531499377506213299,194,72972622,1
1531499377520367772,195,14151390,1
1531499377534805652,196,14434950,1
1531499377548623989,197,13815433,1
1531499377562763212,198,14136303,1
1531499377576668288,199,13902139,1
1531499377588119214,200,11447999,1
1531499377597905643,201,9783466,1
1531499377624132290,202,26223089,1
1531499377633285715,203,9150499,1
1531499377642391154,204,9102656,1
1531499377651963210,205,9569066,1
1531499377660999314,206,9033267,1
1531499377673827989,207,12825728,1
1531499377687521924,208,13691181,1
1531499377703266820,209,15742049,1
1531499377721479312,210,18203172,1
1531499377777472629,211,55990327,1
1531499377794449529,212,16972817,1
1531499377807611807,213,13158171,1
1531499377821680918,214,14066021,1
1531499377836518082,215,14833174,1
1531499377849901032,216,13379343,1
1531499377863648090,217,13743608,1
1531499377874089362,218,10438349,1
1531499377899686826,219,25594643,1
1531499377909160598,220,9470769,1
1531499377918525144,221,9361726,1
1531499377927515076,222,8987109,1
1531499377936263777,223,8745107,1
1531499377945529597,224,9263034,1
1531499377963013045,225,17480584,1
1531499377982376052,226,19359577,1
1531499378037472868,227,55093923,1
1531499378056539107,228,19063392,1
1531499378072101681,229,15559638,1
1531499378085156775,230,13051620,1
1531499378098863263,231,13703659,1
1531499378112652082,232,13785179,1
1531499378126372695,233,13717581,1
1531499378154777743,234,28402211,1
1531499378164807455,235,10027095,1
1531499378175152292,236,10342231,1
1531499378184664877,237,9509959,1
1531499378193317526,238,8650029,1
1531499378202257467,239,8937267,1
1531499378211170514,240,8910024,1
1531499378220182223,241,9008941,1
1531499378230981144,242,10795344,1
1531499378250840602,243,19856534,1
1531499378305424331,244,54580813,1
1531499378325970270,245,20542412,1
1531499378343924757,246,17951638,1
1531499378357645969,247,13718308,1
1531499378371299293,248,13650444,1
1531499378384758960,249,13456676,1
1531499378398975805,250,14214002,1
1531499378430731141,251,31749071,1
1531499378440072631,252,9339022,1
1531499378450085612,253,10010519,1
1531499378459597908,254,9509818,1
1531499378469261997,255,9661502,1
1531499378478301882,256,9037540,1
1531499378487220892,257,8916839,1
1531499378496501676,258,9278266,1
1531499378513190021,259,16685916,1
1531499378585861033,260,72668394,1
1531499378605039829,261,19176588,1
1531499378624104153,262,19062210,1
1531499378638865953,263,14759659,1
1531499378665132162,264,26264019,1
1531499378678551380,265,13416748,1
1531499378710362220,266,31808290,1
1531499378720162117,267,9797442,1
1531499378729734919,268,9570340,1
1531499378738927655,269,9190336,1
1531499378748224570,270,9294434,1
1531499378756996660,271,8769493,1
1531499378765894971,272,8895898,1
1531499378774948873,273,9051483,1
1531499378784177850,274,9226679,1
1531499378796956573,275,12776230,1
1531499378847314403,276,50355375,1
1531499378869866954,277,22550438,1
1531499378889274261,278,19405137,1
1531499378906114667,279,16838202,1
1531499378920451108,280,14334323,1
1531499378934575708,281,14122422,1
1531499378973184878,282,38606785,1
1531499378983329360,283,10142075,1
1531499378993294834,284,9962946,1
1531499379003388973,285,10091719,1
1531499379013299817,286,9908281,1
1531499379026725587,287,13423385,1
1531499379035356724,288,8628620,1
1531499379044387112,289,9027878,1
1531499379052993865,290,8604045,1
1531499379061981564,291,8985227,1
1531499379101995866,292,40011920,1
1531499379133688046,293,31689779,1
1531499379153983052,294,20292231,1
1531499379173496321,295,19510484,1
1531499379192676017,296,19176814,1
1531499379233042159,297,40363421,1
1531499379253122452,298,20077523,1
1531499379267066581,299,13941413,1
1531499379278878043,300,11808538,1
1531499379288780876,301,9899884,1
1531499379298374773,302,9591073,1
1531499379308003906,303,9626160,1
1531499379325071044,304,17064274,1
1531499379347583169,305,22509354,1
1531499379356548435,306,8963193,1
1531499379367604030,307,11053413,1
1531499379393238184,308,25631878,1
1531499379413272383,309,20031352,1
1531499379433378448,310,20103102,1
1531499379486377654,311,52996359,1
1531499379502338694,312,15958140,1
1531499379516163767,313,13822062,1
1531499379530488274,314,14321673,1
1531499379543640902,315,13149351,1
1531499379557112272,316,13469102,1
1531499379566813962,317,9698884,1
1531499379576186757,318,9369903,1
1531499379586034398,319,9845559,1
1531499379610400578,320,24364416,1
1531499379619145155,321,8742820,1
1531499379627605934,322,8459001,1
1531499379637073789,323,9466002,1
1531499379646093887,324,9018284,1
1531499379661529076,325,15433352,1
1531499379689249374,326,27718414,1
1531499379747641339,327,58390118,1
1531499379766828774,328,19185310,1
1531499379780480759,329,13649762,1
1531499379794784532,330,14301566,1
1531499379808625284,331,13837099,1
1531499379821838806,332,13210552,1
1531499379835217578,333,13375299,1
1531499379845542016,334,10321505,1
1531499379871265371,335,25720311,1
1531499379880755385,336,9487151,1
1531499379889318719,337,8560729,1
1531499379897923922,338,8602250,1
1531499379906697892,339,8771114,1
1531499379915677488,340,8976612,1
1531499379924804801,341,9124366,1
1531499379934478409,342,9670143,1
1531499380008393004,343,73912400,1
1531499380027499279,344,19104154,1
1531499380042823318,345,15321837,1
1531499380057010926,346,14184789,1
1531499380070877265,347,13863386,1
1531499380084561325,348,13681261,1
1531499380098815294,349,14251446,1
1531499380127049667,350,28231736,1
1531499380136552038,351,9499711,1
1531499380146544311,352,9990026,1
1531499380155835259,353,9288306,1
1531499380164571135,354,8733279,1
1531499380173669318,355,9095535,1
1531499380182875300,356,9203419,1
1531499380191400709,357,8522872,1
1531499380201489748,358,10086322,1
1531499380215062461,359,13570042,1
1531499380269745501,360,54680277,1
1531499380291180773,361,21432392,1
1531499380309167754,362,17984151,1
1531499380323062246,363,13891606,1
1531499380336962232,364,13896956,1
1531499380350954046,365,13988883,1
1531499380392601200,366,41644211,1
1531499380402613246,367,10009153,1
1531499380411864344,368,9248169,1
1531499380421656488,369,9789416,1
1531499380431103247,370,9444166,1
1531499380440055325,371,8949408,1
1531499380448938495,372,8880426,1
1531499380457751536,373,8810352,1
1531499380466405216,374,8650417,1
1531499380475468687,375,9060791,1
1531499380485012021,376,9540614,1
1531499380556689457,377,71674847,1
1531499380576049544,378,19357220,1
1531499380590810726,379,14758322,1
1531499380605026961,380,14213255,1
1531499380618961141,381,13931283,1
1531499380645777086,382,26813092,1
1531499380673693179,383,27913103,1
1531499380696318553,384,22621873,1
1531499380716901328,385,20579252,1
1531499380727311296,386,10407138,1
1531499380737298316,387,9984123,1
1531499380747598097,388,10296788,1
1531499380758172815,389,10571855,1
1531499380767856147,390,9680430,1
1531499380810273207,391,42414180,1
1531499380829057297,392,18781242,1
1531499380848181122,393,19120943,1
1531499380867550442,394,19366504,1
1531499380884014739,395,16461267,1
1531499380897197657,396,13180061,1
1531499380936548363,397,39347793,1
1531499380950332257,398,13780981,1
1531499380962690956,399,12355802,1
1531499380978496869,400,15803020,1
1531499380988344893,401,9845352,1
1531499380998090249,402,9742694,1
1531499381008482452,403,10389452,1
1531499381018093916,404,9608786,1
1531499381026660426,405,8563842,1
1531499381051389917,406,24726862,1
1531499381063091585,407,11698868,1
1531499381081896372,408,18802178,1
1531499381100990647,409,19091697,1
1531499381119873358,410,18880179,1
1531499381138793330,411,18917461,1
1531499381184094154,412,45297473,1
1531499381199305337,413,15208132,1
1531499381213214672,414,13906712,1
1531499381227248773,415,14031476,1
1531499381251645076,416,24393117,1
1531499381269131018,417,17483313,1
1531499381279250106,418,10116410,1
1531499381304620961,419,25360698,1
1531499381314660287,420,10036379,1
1531499381324573336,421,9910236,1
1531499381339559783,422,14983547,1
1531499381348705922,423,9143223,1
1531499381364117176,424,15408360,1
1531499381382372729,425,18252607,1
1531499381401589855,426,19214206,1
1531499381455013686,427,53420877,1
1531499381468336069,428,13319443,1
1531499381482245675,429,13906840,1
1531499381495904423,430,13655981,1
1531499381519557680,431,23647247,1
1531499381553730242,432,34169608,1
1531499381588683237,433,34950262,1
1531499381598414288,434,9728187,1
1531499381607313496,435,8896428,1
1531499381616625217,436,9308881,1
1531499381625815265,437,9187093,1
1531499381635284779,438,9466719,1
1531499381672140774,439,36847453,1
1531499381685407343,440,13263910,1
1531499381740022170,441,54610880,1
1531499381758608408,442,18582678,1
1531499381777096846,443,18485464,1
1531499381790716106,444,13616521,1
1531499381804408531,445,13689345,1
1531499381818634073,446,14222518,1
1531499381863040096,447,44403057,1
1531499381873267724,448,10224687,1
1531499381883815003,449,10544422,1
1531499381893589696,450,9771804,1
1531499381902850493,451,9257928,1
1531499381911931006,452,9077613,1
1531499381920944842,453,9011046,1
1531499381930275400,454,9327098,1
1531499381960532579,455,30254400,1
1531499381991869970,456,31334441,1
1531499382010638159,457,18765222,1
1531499382029455009,458,18813901,1
1531499382049160683,459,19702836,1
1531499382068464967,460,19301373,1
1531499382122088992,461,53621232,1
1531499382135841408,462,13749512,1
1531499382148802752,463,12958438,1
1531499382158189045,464,9383362,1
1531499382167545113,465,9353161,1
1531499382176937691,466,9389605,1
1531499382187102515,467,10161900,1
1531499382196533060,468,9427708,1
1531499382205883905,469,9348021,1
1531499382215278853,470,9392008,1
1531499382238418135,471,23135931,1
1531499382262359707,472,23938666,1
1531499382281705229,473,19342859,1
1531499382300912643,474,19204814,1
1531499382320686607,475,19770795,1
1531499382370044044,476,49354666,1
1531499382383628431,477,13580684,1
1531499382397349544,478,13718246,1
1531499382411271869,479,13919477,1
1531499382425129452,480,13854361,1
1531499382436561996,481,11429886,1
1531499382446191070,482,9626397,1
1531499382455526740,483,9333048,1
1531499382465184575,484,9655169,1
1531499382489239761,485,24052469,1
1531499382506301921,486,17059460,1
1531499382521166312,487,14861354,1
1531499382540853658,488,19684618,1
1531499382561235111,489,20378696,1
1531499382581141739,490,19904000,1
1531499382634893518,491,53749034,1
1531499382654474800,492,19578487,1
1531499382671203170,493,16725454,1
1531499382684203577,494,12997140,1
1531499382698068799,495,13862275,1
1531499382712166483,496,14094817,1
1531499382725316873,497,13147619,1
1531499382763764289,498,38444544,1
1531499382772843119,499,9076255,1
1531499382782159213,500,9313412,1
1531499382798097356,501,15935478,1
1531499382806855774,502,8755673,1
1531499382818224876,503,11366288,1
1531499382838594960,504,20367211,1
1531499382858342833,505,19745099,1
1531499382912851807,506,54505497,1
1531499382931516316,507,18661589,1
1531499382950274466,508,18755200,1
1531499382964649171,509,14371948,1
1531499382979007523,510,14355657,1
1531499382992342745,511,13332502,1
1531499383005737171,512,13391734,1
1531499383037045754,513,31305636,1
1531499383047028027,514,9979450,1
1531499383056722685,515,9691556,1
1531499383065932708,516,9207167,1
1531499383074856289,517,8920864,1
1531499383083890884,518,9031932,1
1531499383092747220,519,8853646,1
1531499383102025935,520,9276004,1
1531499383117020630,521,14992024,1
1531499383136842140,522,19818678,1
1531499383188125210,523,51280332,1
1531499383207364388,524,19236368,1
1531499383226839492,525,19472031,1
1531499383243756739,526,16914318,1
1531499383258182569,527,14422967,1
1531499383272638162,528,14452716,1
1531499383286313477,529,13672298,1
1531499383320211135,530,33894748,1
1531499383329800366,531,9586365,1
1531499383338874318,532,9071092,1
1531499383348098787,533,9221625,1
1531499383357415109,534,9313577,1
1531499383365997376,535,8579600,1
1531499383374595725,536,8595741,1
1531499383383779788,537,9181382,1
1531499383403960410,538,20177955,1
1531499383449115907,539,45153076,1
1531499383486440632,540,37321885,1
1531499383505127891,541,18684461,1
1531499383524242614,542,19111829,1
1531499383539035620,543,14790184,1
1531499383577294811,544,38255172,1
1531499383591074831,545,13777270,1
1531499383602249065,546,11171596,1
1531499383612212617,547,9960755,1
1531499383622474252,548,10258938,1
1531499383632176000,549,9698798,1
1531499383641279197,550,9100418,1
1531499383650182358,551,8899685,1
1531499383659032503,552,8847128,1
1531499383668032377,553,8997023,1
1531499383677133212,554,9098188,1
1531499383711669506,555,34533639,1
1531499383734870072,556,23197809,1
1531499383770446896,557,35574102,1
1531499383791149203,558,20699493,1
1531499383810107837,559,18955718,1
1531499383849733331,560,39621847,1
1531499383864147530,561,14411342,1
1531499383877771624,562,13621151,1
1531499383889813690,563,12039317,1
1531499383904007132,564,14190548,1
1531499383919741511,565,15731485,1
1531499383929322891,566,9578437,1
1531499383941396311,567,12070693,1
1531499383964557298,568,23157946,1
1531499383973519905,569,8959753,1
1531499383984648135,570,11125413,1
1531499384005247414,571,20596425,1
1531499384029722500,572,24472242,1
1531499384100798613,573,71072453,1
1531499384119958942,574,19157316,1
1531499384138359523,575,18397757,1
1531499384152997467,576,14633712,1
1531499384167653075,577,14652748,1
1531499384181666412,578,14010550,1
1531499384225311704,579,43642255,1
1531499384235362273,580,10047670,1
1531499384245449028,581,10083911,1
1531499384255142998,582,9691157,1
1531499384264197471,583,9051615,1
1531499384273127356,584,8919895,1
1531499384282196009,585,9065389,1
1531499384291274321,586,9075382,1
1531499384300629264,587,9351939,1
1531499384322189623,588,21557569,1
1531499384376746293,589,54553676,1
1531499384397018820,590,20268153,1
1531499384416110248,591,19087892,1
1531499384432120776,592,16007601,1
1531499384446623849,593,14500120,1
1531499384461044952,594,14418187,1
1531499384476025178,595,14977392,1
1531499384507006803,596,30978788,1
1531499384517264940,597,10255414,1
1531499384527514987,598,10246528,1
1531499384537552860,599,10034463,1
1531499384546913285,600,9357465,1
1531499384555825400,601,8909271,1
1531499384564850707,602,9022437,1
1531499384573511200,603,8657706,1
1531499384583112100,604,9598019,1
1531499384599659574,605,16543871,1
1531499384647135847,606,47473493,1
1531499384678669339,607,31530605,1
1531499384697707014,608,19034932,1
1531499384716853656,609,19143719,1
1531499384731412144,610,14555337,1
1531499384745696792,611,14281612,1
1531499384792709444,612,47009718,1
1531499384802468115,613,9755111,1
1531499384812245006,614,9774074,1
1531499384821821162,615,9573286,1
1531499384831891706,616,10067737,1
1531499384841265801,617,9359235,1
1531499384850202158,618,8933574,1
1531499384865951399,619,15746415,1
1531499384875674797,620,9720801,1
1531499384890484977,621,14807491,1
1531499384944738528,622,54250914,1
1531499384964823227,623,20081792,1
1531499384984329182,624,19502952,1
1531499384999809709,625,15477554,1
1531499385013776709,626,13964063,1
1531499385028138915,627,14359436,1
1531499385042156515,628,14014597,1
1531499385074323484,629,32164039,1
1531499385084658892,630,10331948,1
1531499385094757552,631,10095873,1
1531499385104357816,632,9597391,1
1531499385113374915,633,9014222,1
1531499385122463902,634,9086140,1
1531499385131402460,635,8935661,1
1531499385140158681,636,8752823,1
1531499385148900230,637,8738875,1
1531499385157940243,638,9037256,1
1531499385210694597,639,52751819,1
1531499385230984217,640,20286757,1
1531499385251769344,641,20782290,1
1531499385270568294,642,18796007,1
1531499385284864326,643,14293168,1
1531499385299555308,644,14687995,1
1531499385337269629,645,37710838,1
1531499385350807274,646,13534974,1
1531499385361169721,647,10359603,1
1531499385371547809,648,10375085,1
1531499385382284231,649,10733788,1
1531499385391451212,650,9164253,1
1531499385400323949,651,8870091,1
1531499385409563556,652,9236956,1
1531499385418570746,653,9004611,1
1531499385427801349,654,9227924,1
1531499385460807019,655,33003185,1
1531499385484828155,656,24018631,1
1531499385514991839,657,30161157,1
1531499385552862881,658,37868552,1
1531499385592916889,659,40051615,1
1531499385607569630,660,14649801,1
1531499385629525692,661,21952895,1
1531499385642165389,662,12636838,1
1531499385652070349,663,9902030,1
1531499385662281223,664,10207970,1
1531499385673059368,665,10775395,1
1531499385683285332,666,10223134,1
1531499385692780664,667,9492309,1
1531499385714329510,668,21545976,1
1531499385723056228,669,8723768,1
1531499385731786152,670,8727070,1
1531499385743336412,671,11547313,1
1531499385770863635,672,27524026,1
1531499385790672828,673,19806096,1
1531499385810075436,674,19399727,1
1531499385870034050,675,59955622,1
1531499385884408476,676,14371533,1
1531499385898730431,677,14319061,1
1531499385912188820,678,13455576,1
1531499385922281004,679,10089244,1
1531499385932998271,680,10713771,1
1531499385943839336,681,10838035,1
1531499385954135060,682,10291841,1
1531499385966625624,683,12486687,1
1531499385989405928,684,22777331,1
1531499385999111571,685,9702687,1
1531499386014892087,686,15777542,1
1531499386024957267,687,10062353,1
1531499386043713543,688,18753403,1
1531499386066197735,689,22481236,1
1531499386126085336,690,59884750,1
1531499386141616061,691,15527805,1
1531499386156279959,692,14660335,1
1531499386170437497,693,14154628,1
1531499386185625715,694,15185318,1
1531499386199115464,695,13486806,1
1531499386211776505,696,12658237,1
1531499386245578619,697,33799207,1
1531499386255803273,698,10221861,1
1531499386265167918,699,9361772,1
1531499386274652641,700,9481800,1
1531499386284033426,701,9377992,1
1531499386292988258,702,8952062,1
1531499386302223389,703,9232147,1
1531499386315632758,704,13406486,1
1531499386334708493,705,19072852,1
1531499386389878526,706,55167063,1
1531499386409801339,707,19919909,1
1531499386424161778,708,14357756,1
1531499386438733350,709,14568904,1
1531499386453598253,710,14862146,1
1531499386468270924,711,14669788,1
1531499386482172521,712,13898663,1
1531499386508683857,713,26508490,1
1531499386520899220,714,12211736,1
1531499386531236415,715,10334222,1
1531499386541617298,716,10378002,1
1531499386551708140,717,10088205,1
1531499386561465834,718,9754758,1
1531499386571900726,719,10431838,1
1531499386581605006,720,9701450,1
1531499386590374690,721,8766701,1
1531499386607643356,722,17265712,1
1531499386661692643,723,54046317,1
1531499386681927669,724,20231944,1
1531499386701914967,725,19984351,1
1531499386715091414,726,13173540,1
1531499386728799905,727,13704941,1
1531499386742927320,728,14124441,1
1531499386756296575,729,13366232,1
1531499386785953460,730,29653998,1
1531499386795162812,731,9206412,1
1531499386804111724,732,8946022,1
1531499386813419885,733,9305371,1
1531499386827730399,734,14307796,1
1531499386843349439,735,15616297,1
1531499386853404347,736,10046007,1
1531499386869104138,737,15697172,1
1531499386880439733,738,11332864,1
1531499386952794338,739,72351876,1
1531499386970874226,740,18077118,1
1531499386984207968,741,13330839,1
1531499386997850209,742,13639231,1
1531499387011960136,743,14107074,1
1531499387026848003,744,14884843,1
1531499387040124113,745,13273196,1
1531499387068816617,746,28689713,1
1531499387078325012,747,9505594,1
1531499387087382069,748,9054391,1
1531499387096205550,749,8820446,1
1531499387105216537,750,9008303,1
1531499387114446877,751,9227484,1
1531499387127177748,752,12728171,1
1531499387147274305,753,20093970,1
1531499387160257672,754,12980215,1
1531499387213807698,755,53547561,1
1531499387232602379,756,18792019,1
1531499387251482457,757,18877108,1
1531499387267557411,758,16071951,1
1531499387280439990,759,12879772,1
1531499387293832589,760,13389666,1
1531499387307420193,761,13584827,1
1531499387339466205,762,32043162,1
1531499387358243171,763,18772660,1
1531499387367538855,764,9292910,1
1531499387376933412,765,9391948,1
1531499387386174490,766,9238530,1
1531499387395046658,767,8869543,1
1531499387404189058,768,9139789,1
1531499387422819718,769,18627941,1
1531499387459312542,770,36489626,1
1531499387477536261,771,18220849,1
1531499387496574262,772,19035118,1
1531499387515508797,773,18931655,1
1531499387534043468,774,18531775,1
1531499387552426622,775,18380270,1
1531499387590904502,776,38475090,1
1531499387603882763,777,12975311,1
1531499387617315633,778,13430133,1
1531499387628036733,779,10718018,1
1531499387638774894,780,10735257,1
1531499387648652743,781,9875008,1
1531499387657737935,782,9082230,1
1531499387666937572,783,9196867,1
1531499387676225540,784,9285011,1
1531499387685443118,785,9214615,1
1531499387707275209,786,21828937,1
1531499387735719583,787,28441493,1
1531499387754965100,788,19242687,1
1531499387773198166,789,18230143,1
1531499387791460198,790,18258999,1
1531499387841635128,791,50171913,1
1531499387855971201,792,14333153,1
1531499387872099822,793,16125778,1
1531499387885431048,794,13328279,1
1531499387898403363,795,12969442,1
1531499387912383643,796,13977370,1
1531499387931000048,797,18613528,1
1531499388001142707,798,70139870,1
1531499388014398246,799,13252682,1
1531499388030753175,800,16351913,1
1531499388044026661,801,13270635,1
1531499388075101805,802,31072235,1
1531499388091569946,803,16465251,1
1531499388116742673,804,25169757,1
1531499388137397846,805,20652253,1
1531499388150847673,806,13446867,1
1531499388160771949,807,9921260,1
1531499388170864312,808,10082880,1
1531499388188958001,809,18090982,1
1531499388199048880,810,10087983,1
1531499388208386828,811,9334967,1
1531499388233903525,812,25513784,1
1531499388244705494,813,10799062,1
1531499388255571120,814,10862859,1
1531499388265739260,815,10164523,1
1531499388280791661,816,15049534,1
1531499388290378248,817,9583688,1
1531499388303854111,818,13473026,1
1531499388316941409,819,13084441,1
1531499388369131593,820,52187238,1
1531499388388079634,821,18945047,1
1531499388405242976,822,17160502,1
1531499388419836313,823,14590304,1
1531499388433303510,824,13464296,1
1531499388446195376,825,12889069,1
1531499388459268706,826,13069920,1
1531499388489867038,827,30595298,1
1531499388499001755,828,9131854,1
1531499388508248019,829,9243374,1
1531499388517673364,830,9422435,1
1531499388526290087,831,8613847,1
1531499388536726563,832,10433579,1
1531499388547667629,833,10938089,1
1531499388558207937,834,10537551,1
1531499388568673702,835,10462706,1
1531499388584884228,836,16207556,1
1531499388636816544,837,51929359,1
1531499388655605264,838,18785894,1
1531499388674743172,839,19135185,1
1531499388690620248,840,15874086,1
1531499388704765859,841,14142755,1
1531499388718252369,842,13483623,1
1531499388731534491,843,13279166,1
1531499388764207784,844,32670372,1
1531499388773982143,845,9771496,1
1531499388783286414,846,9301335,1
1531499388792377297,847,9087946,1
1531499388801725141,848,9344944,1
1531499388817475693,849,15747700,1
1531499388833381619,850,15903026,1
1531499388848130519,851,14746139,1
1531499388903341558,852,55208226,1
1531499388922001395,853,18657249,1
1531499388941121020,854,19116962,1
1531499388976830547,855,35706624,1
1531499388990320753,856,13487344,1
1531499389028311820,857,37988160,1
1531499389041695098,858,13380448,1
1531499389062511545,859,20813637,1
1531499389082395852,860,19881294,1
1531499389102608975,861,20210230,1
1531499389144653650,862,42041731,1
1531499389158464079,863,13807435,1
1531499389175893099,864,17425963,1
1531499389189812308,865,13916347,1
1531499389204253701,866,14438573,1
1531499389218340602,867,14084034,1
1531499389237002685,868,18659186,1
1531499389292128942,869,55123391,1
1531499389311018692,870,18886787,1
1531499389326394019,871,15372323,1
1531499389339970749,872,13573863,1
1531499389353651970,873,13676104,1
1531499389367154517,874,13499640,1
